#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       425   -3.6947859738e+01    1.4064546688e+03   -7.2768136042e+01    3.5820276304e+01    1.1877158576e+01   -8.4645294619e+01    1.2800000000e+04    2.8290138237e-02    8.3236979167e-01
       426   -3.7237946069e+01    1.4179121115e+03   -7.1458917440e+01    3.4220971371e+01    1.2174648736e+01   -8.3633566176e+01    1.2800000000e+04    2.8260067363e-02    8.3169270833e-01
       427   -3.7392597681e+01    1.4263047541e+03   -7.4205505174e+01    3.6812907492e+01    1.2103524003e+01   -8.6309029176e+01    1.2800000000e+04    2.8267624268e-02    8.3050781250e-01
       428   -3.7452824375e+01    1.4249091691e+03   -7.2137105159e+01    3.4684280785e+01    1.2197018917e+01   -8.4334124077e+01    1.2800000000e+04    2.8206205830e-02    8.2942708333e-01
       429   -3.7618663074e+01    1.4693925277e+03   -7.3449698382e+01    3.5831035308e+01    1.2299746632e+01   -8.5749445014e+01    1.2800000000e+04    2.8227100322e-02    8.2930989583e-01
       430   -3.7544620136e+01    1.4772761014e+03   -7.3759627089e+01    3.6215006953e+01    1.2004766125e+01   -8.5764393214e+01    1.2800000000e+04    2.8256108677e-02    8.3191406250e-01
       431   -3.7384829735e+01    1.4315621078e+03   -6.9215407055e+01    3.1830577320e+01    1.2122300421e+01   -8.1337707476e+01    1.2800000000e+04    2.8312745918e-02    8.3445312500e-01
       432   -3.7486633334e+01    1.4273840590e+03   -7.2659190529e+01    3.5172557195e+01    1.2176295656e+01   -8.4835486185e+01    1.2800000000e+04    2.8255412256e-02    8.3028645833e-01
       433   -3.7273885033e+01    1.4104769531e+03   -7.2454223280e+01    3.5180338246e+01    1.2075572459e+01   -8.4529795739e+01    1.2800000000e+04    2.8234285322e-02    8.2946614583e-01
       434   -3.7234805634e+01    1.4031520740e+03   -7.0960512640e+01    3.3725707006e+01    1.1966172358e+01   -8.2926684998e+01    1.2800000000e+04    2.8268971670e-02    8.3279947917e-01
       435   -3.7351894023e+01    1.4142903410e+03   -7.0248438990e+01    3.2896544967e+01    1.1982931609e+01   -8.2231370599e+01    1.2800000000e+04    2.8324093047e-02    8.3411458333e-01
       436   -3.7725835987e+01    1.6359089227e+03   -7.0527067737e+01    3.2801231750e+01    1.1989221753e+01   -8.2516289490e+01    1.2800000000e+04    2.8331122861e-02    8.3585937500e-01
       437   -3.7302069083e+01    1.4113517096e+03   -7.0347583444e+01    3.3045514361e+01    1.1946841716e+01   -8.2294425160e+01    1.2800000000e+04    2.8327636016e-02    8.3598958333e-01
       438   -3.7378417517e+01    1.4431539938e+03   -7.1931789139e+01    3.4553371622e+01    1.1964237716e+01   -8.3896026855e+01    1.2800000000e+04    2.8277072173e-02    8.3269531250e-01
       439   -3.7764422836e+01    1.5198280887e+03   -7.2490272761e+01    3.4725849926e+01    1.1996493599e+01   -8.4486766360e+01    1.2800000000e+04    2.8322650278e-02    8.3350260417e-01
       440   -3.7768587177e+01    1.4751686854e+03   -7.4174995519e+01    3.6406408342e+01    1.2114673734e+01   -8.6289669253e+01    1.2800000000e+04    2.8217992563e-02    8.2881510417e-01
       441   -3.7304645890e+01    1.4202706332e+03   -7.2004915699e+01    3.4700269810e+01    1.2118513553e+01   -8.4123429252e+01    1.2800000000e+04    2.8259692368e-02    8.3292968750e-01
       442   -3.7527391905e+01    1.4878234079e+03   -7.2852991203e+01    3.5325599298e+01    1.2114691489e+01   -8.4967682691e+01    1.2800000000e+04    2.8285254961e-02    8.3200520833e-01
       443   -3.8068431032e+01    1.6952693501e+03   -7.2029121992e+01    3.3960690960e+01    1.2056296440e+01   -8.4085418432e+01    1.2800000000e+04    2.8298635303e-02    8.3375000000e-01
       444   -3.7316924586e+01    1.4208425462e+03   -7.2165405202e+01    3.4848480616e+01    1.2097770821e+01   -8.4263176023e+01    1.2800000000e+04    2.8236379517e-02    8.3125000000e-01
       445   -3.7760817973e+01    1.5449743610e+03   -7.3212365479e+01    3.5451547506e+01    1.2033727084e+01   -8.5246092563e+01    1.2800000000e+04    2.8260718818e-02    8.3140625000e-01
       446   -3.7300022050e+01    1.4188336042e+03   -7.4631402268e+01    3.7331380218e+01    1.2144945200e+01   -8.6776347468e+01    1.2800000000e+04    2.8251452515e-02    8.2848958333e-01
       447   -3.7334732650e+01    1.4180076125e+03   -7.2816668927e+01    3.5481936277e+01    1.2083750998e+01   -8.4900419925e+01    1.2800000000e+04    2.8232527153e-02    8.3140625000e-01
       448   -3.7508820626e+01    1.4613499930e+03   -7.5257663291e+01    3.7748842665e+01    1.2096297524e+01   -8.7353960815e+01    1.2800000000e+04    2.8304230269e-02    8.3356770833e-01
       449   -3.7252960671e+01    1.4137121406e+03   -7.3585974919e+01    3.6333014247e+01    1.2215566635e+01   -8.5801541553e+01    1.2800000000e+04    2.8206565103e-02    8.2951822917e-01
       450   -3.7379657943e+01    1.4262894847e+03   -7.3000544767e+01    3.5620886823e+01    1.2159262397e+01   -8.5159807164e+01    1.2800000000e+04    2.8239508799e-02    8.2936197917e-01
       451   -3.7584256475e+01    1.4492344531e+03   -7.3133761567e+01    3.5549505092e+01    1.2085098848e+01   -8.5218860415e+01    1.2800000000e+04    2.8250307305e-02    8.2972656250e-01
       452   -3.7155688706e+01    1.4026685151e+03   -7.2355846714e+01    3.5200158008e+01    1.2095550914e+01   -8.4451397628e+01    1.2800000000e+04    2.8269125913e-02    8.3136718750e-01
       453   -3.7334657758e+01    1.4129936536e+03   -7.1788782675e+01    3.4454124917e+01    1.2085852561e+01   -8.3874635236e+01    1.2800000000e+04    2.8243299946e-02    8.3039062500e-01
       454   -3.7780152246e+01    1.4808353406e+03   -7.4859549324e+01    3.7079397078e+01    1.2010642935e+01   -8.6870192260e+01    1.2800000000e+04    2.8235722686e-02    8.3072916667e-01
       455   -3.7815415083e+01    1.4968053600e+03   -7.2983528805e+01    3.5168113721e+01    1.2134619934e+01   -8.5118148739e+01    1.2800000000e+04    2.8248911641e-02    8.3115885417e-01
       456   -3.8166784316e+01    2.2659110872e+03   -7.3334513358e+01    3.5167729042e+01    1.2146602266e+01   -8.5481115624e+01    1.2800000000e+04    2.8263695474e-02    8.3119791667e-01
       457   -3.8515326068e+01    1.7710655727e+03   -7.3829277460e+01    3.5313951391e+01    1.2076795606e+01   -8.5906073066e+01    1.2800000000e+04    2.8269456621e-02    8.3477864583e-01
       458   -3.7428948453e+01    1.4185263410e+03   -7.0576203450e+01    3.3147254997e+01    1.1998715719e+01   -8.2574919168e+01    1.2800000000e+04    2.8227428394e-02    8.3028645833e-01
       459   -3.7392719200e+01    1.4137270335e+03   -7.0420636979e+01    3.3027917779e+01    1.2135081191e+01   -8.2555718170e+01    1.2800000000e+04    2.8249508550e-02    8.3227864583e-01
       460   -3.7599592152e+01    1.4652163024e+03   -7.2940123937e+01    3.5340531786e+01    1.2107864622e+01   -8.5047988559e+01    1.2800000000e+04    2.8226043750e-02    8.3076822917e-01
       461   -3.7801682197e+01    1.4710560180e+03   -7.2115999042e+01    3.4314316844e+01    1.1989217445e+01   -8.4105216487e+01    1.2800000000e+04    2.8266786182e-02    8.3165364583e-01
       462   -3.7614932754e+01    1.5151680856e+03   -7.3006846665e+01    3.5391913911e+01    1.2097159714e+01   -8.5104006379e+01    1.2800000000e+04    2.8265491953e-02    8.3151041667e-01
       463   -3.7443514513e+01    1.4476994483e+03   -7.3439449001e+01    3.5995934488e+01    1.2131938069e+01   -8.5571387071e+01    1.2800000000e+04    2.8226352085e-02    8.2928385417e-01
       464   -3.7400132310e+01    1.4113225867e+03   -6.9135588902e+01    3.1735456592e+01    1.1937463264e+01   -8.1073052166e+01    1.2800000000e+04    2.8306369980e-02    8.3430989583e-01
       465   -3.9703765790e+01    3.5296680974e+03   -7.4624407473e+01    3.4920641683e+01    1.2098358667e+01   -8.6722766140e+01    1.2800000000e+04    2.8490386450e-02    8.3295572917e-01
       466   -3.8787389576e+01    3.1743411054e+03   -7.5630672065e+01    3.6843282489e+01    1.2145940578e+01   -8.7776612643e+01    1.2800000000e+04    2.8231276426e-02    8.2897135417e-01
       467   -3.7524364970e+01    1.4304167211e+03   -7.2360682949e+01    3.4836317979e+01    1.2168103532e+01   -8.4528786481e+01    1.2800000000e+04    2.8220280957e-02    8.2983072917e-01
       468   -3.7607490654e+01    1.4845196013e+03   -7.0404017455e+01    3.2796526801e+01    1.2159281415e+01   -8.2563298870e+01    1.2800000000e+04    2.8275401890e-02    8.3126302083e-01
       469   -3.7768768822e+01    1.6443408562e+03   -7.1226392097e+01    3.3457623276e+01    1.2099701271e+01   -8.3326093368e+01    1.2800000000e+04    2.8313820215e-02    8.3509114583e-01
       470   -3.7726259424e+01    1.5820756205e+03   -7.6913372326e+01    3.9187112902e+01    1.2020776626e+01   -8.8934148953e+01    1.2800000000e+04    2.8255419048e-02    8.3058593750e-01
       471   -3.7874878208e+01    1.4962307360e+03   -7.5412163539e+01    3.7537285331e+01    1.2018822177e+01   -8.7430985716e+01    1.2800000000e+04    2.8251010176e-02    8.2848958333e-01
       472   -3.7468008828e+01    1.4244089766e+03   -7.1557498123e+01    3.4089489295e+01    1.1998729332e+01   -8.3556227455e+01    1.2800000000e+04    2.8284199644e-02    8.3250000000e-01
       473   -3.8592521789e+01    2.2235691969e+03   -7.5746253455e+01    3.7153731665e+01    1.2088787476e+01   -8.7835040931e+01    1.2800000000e+04    2.8265617271e-02    8.3039062500e-01
       474   -3.7489858182e+01    1.4342346145e+03   -7.2484240203e+01    3.4994382021e+01    1.2197708747e+01   -8.4681948950e+01    1.2800000000e+04    2.8257052256e-02    8.3035156250e-01
       475   -3.7952207356e+01    1.5210408298e+03   -7.2793350595e+01    3.4841143239e+01    1.2011404571e+01   -8.4804755166e+01    1.2800000000e+04    2.8319238477e-02    8.3378906250e-01
       476   -3.7529199345e+01    1.4336756067e+03   -7.1702312837e+01    3.4173113492e+01    1.1964748157e+01   -8.3667060994e+01    1.2800000000e+04    2.8292579126e-02    8.3429687500e-01
       477   -3.7738948196e+01    1.5400245299e+03   -7.5213327898e+01    3.7474379701e+01    1.2140158217e+01   -8.7353486115e+01    1.2800000000e+04    2.8299067231e-02    8.3311197917e-01
       478   -3.7423680576e+01    1.4231503427e+03   -7.3882963363e+01    3.6459282788e+01    1.2014519606e+01   -8.5897482969e+01    1.2800000000e+04    2.8235030718e-02    8.2953125000e-01
       479   -3.7465935371e+01    1.4787834556e+03   -7.3357121834e+01    3.5891186463e+01    1.2107938401e+01   -8.5465060235e+01    1.2800000000e+04    2.8251235317e-02    8.2942708333e-01
       480   -3.7872728683e+01    1.6301300557e+03   -7.1342610811e+01    3.3469882128e+01    1.2054832657e+01   -8.3397443468e+01    1.2800000000e+04    2.8263752710e-02    8.3283854167e-01
       481   -3.7476282360e+01    1.4243531108e+03   -7.2189438551e+01    3.4713156191e+01    1.2096404313e+01   -8.4285842864e+01    1.2800000000e+04    2.8271140459e-02    8.3207031250e-01
       482   -3.7295077812e+01    1.4179335101e+03   -7.4347978122e+01    3.7052900310e+01    1.2074305903e+01   -8.6422284025e+01    1.2800000000e+04    2.8251351113e-02    8.2983072917e-01
       483   -3.7452906758e+01    1.4258296912e+03   -7.2032915605e+01    3.4580008847e+01    1.1902538433e+01   -8.3935454038e+01    1.2800000000e+04    2.8282537993e-02    8.3178385417e-01
       484   -3.7432000196e+01    1.4257670514e+03   -7.0841740078e+01    3.3409739882e+01    1.1925091599e+01   -8.2766831677e+01    1.2800000000e+04    2.8283083691e-02    8.3398437500e-01
       485   -3.7541304336e+01    1.4468002813e+03   -7.1355734791e+01    3.3814430455e+01    1.2007683327e+01   -8.3363418118e+01    1.2800000000e+04    2.8284579390e-02    8.3354166667e-01
       486   -3.7848696216e+01    1.4957928969e+03   -7.4255767263e+01    3.6407071047e+01    1.1982034848e+01   -8.6237802111e+01    1.2800000000e+04    2.8254108184e-02    8.3066406250e-01
       487   -3.7297565873e+01    1.4127625859e+03   -7.2242109897e+01    3.4944544023e+01    1.2000138304e+01   -8.4242248200e+01    1.2800000000e+04    2.8268025269e-02    8.3134114583e-01
       488   -3.7322516519e+01    1.4319857465e+03   -7.4642957829e+01    3.7320441310e+01    1.2166556748e+01   -8.6809514577e+01    1.2800000000e+04    2.8246931118e-02    8.3028645833e-01
       489   -3.7880106453e+01    1.5500887988e+03   -7.4214579714e+01    3.6334473261e+01    1.2150221947e+01   -8.6364801660e+01    1.2800000000e+04    2.8265537559e-02    8.3132812500e-01
       490   -3.7412988442e+01    1.4195146237e+03   -7.1195402420e+01    3.3782413978e+01    1.2018346889e+01   -8.3213749310e+01    1.2800000000e+04    2.8280253945e-02    8.3294270833e-01
       491   -3.7762843220e+01    1.5757658798e+03   -7.1941192071e+01    3.4178348850e+01    1.2019014910e+01   -8.3960206980e+01    1.2800000000e+04    2.8250599224e-02    8.3000000000e-01
       492   -3.7749674202e+01    1.5403574654e+03   -7.3505610173e+01    3.5755935971e+01    1.2149595181e+01   -8.5655205354e+01    1.2800000000e+04    2.8233598169e-02    8.2908854167e-01
       493   -3.7630373186e+01    1.4474388886e+03   -6.9409286664e+01    3.1778913478e+01    1.2078402714e+01   -8.1487689378e+01    1.2800000000e+04    2.8238541050e-02    8.3264322917e-01
       494   -3.7555466058e+01    1.4920149078e+03   -7.4197605812e+01    3.6642139754e+01    1.2136918941e+01   -8.6334524754e+01    1.2800000000e+04    2.8241057979e-02    8.3143229167e-01
       495   -3.7088040075e+01    1.3998211112e+03   -7.3240507688e+01    3.6152467612e+01    1.2185224043e+01   -8.5425731730e+01    1.2800000000e+04    2.8254608403e-02    8.2938802083e-01
       496   -3.7555558026e+01    1.4920601700e+03   -7.0632966846e+01    3.3077408820e+01    1.2007281713e+01   -8.2640248559e+01    1.2800000000e+04    2.8304743550e-02    8.3421875000e-01
       497   -3.7572396474e+01    1.5258452945e+03   -7.1971048121e+01    3.4398651647e+01    1.1799327707e+01   -8.3770375828e+01    1.2800000000e+04    2.8275849443e-02    8.3307291667e-01
       498   -3.7395694204e+01    1.4216363614e+03   -7.0937892358e+01    3.3542198153e+01    1.2026099853e+01   -8.2963992210e+01    1.2800000000e+04    2.8304670459e-02    8.3346354167e-01
       499   -3.7699501034e+01    1.4591010049e+03   -7.1282828243e+01    3.3583327209e+01    1.2134771353e+01   -8.3417599596e+01    1.2800000000e+04    2.8312362334e-02    8.3341145833e-01
